2026-04-11 13:27:15,786 | INFO | ml_pipeline.step_15_transformation | Step 15 completed. Transformation report saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/reports/step_15_transformation.json
2026-04-11 13:27:15,786 | INFO | ml_pipeline.runner | Running Step 16
2026-04-11 13:27:15,801 | INFO | ml_pipeline.step_16_baseline | Step 16 completed. Baseline model saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/models/baseline_logistic_regression.joblib
2026-04-11 13:27:15,801 | INFO | ml_pipeline.step_16_baseline | Step 16 completed. Baseline report saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/reports/step_16_baseline.json
2026-04-11 13:27:15,801 | INFO | ml_pipeline.runner | Running Step 17
2026-04-11 13:27:16,204 | INFO | ml_pipeline.step_17_training | Step 17 completed. Main model saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/models/main_random_forest.joblib
2026-04-11 13:27:16,204 | INFO | ml_pipeline.step_17_training | Step 17 completed. Main model report saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/reports/step_17_training.json
2026-04-11 13:27:16,204 | INFO | ml_pipeline.runner | Running Step 18
2026-04-11 13:27:26,009 | INFO | ml_pipeline.step_18_tuning | Step 18 completed. Tuned model saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/models/tuned_random_forest.joblib
2026-04-11 13:27:26,009 | INFO | ml_pipeline.step_18_tuning | Step 18 completed. Tuning report saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/reports/step_18_tuning.json
2026-04-11 13:27:26,010 | INFO | ml_pipeline.runner | Running Step 19
2026-04-11 13:27:26,136 | INFO | ml_pipeline.step_19_evaluation | Step 19 completed. Evaluation report saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/reports/step_19_evaluation.json
2026-04-11 13:27:26,136 | INFO | ml_pipeline.step_19_evaluation | Step 19 completed. Confusion matrix plot saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/plots/evaluation_confusion_matrix.png
2026-04-11 13:27:26,136 | INFO | ml_pipeline.runner | Running Step 20
2026-04-11 13:27:26,224 | INFO | ml_pipeline.step_20_deployment | Step 20 completed. Deployment bundle saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/models/deployment_bundle.joblib
2026-04-11 13:27:26,224 | INFO | ml_pipeline.step_20_deployment | Step 20 completed. Deployment report saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/reports/step_20_deployment.json
2026-04-11 13:27:26,224 | INFO | ml_pipeline.runner | Pipeline completed successfully
